Month,Day ,Hour,"Fresno, CA"
10,28,12,0.530687412
10,28,13,0.809461413
10,28,14,0.6585185
10,28,15,0.512393936
10,28,16,0.339141784
10,28,17,0
10,28,18,0.000447862
10,28,19,0
10,28,20,0
10,28,21,0
10,28,22,0
10,28,23,0
10,28,24,0
10,29,1,0
10,29,2,0
10,29,3,0
10,29,4,0
10,29,5,0
10,29,6,0
10,29,7,0
10,29,8,0.255547447
10,29,9,0.506768206
10,29,10,0.692749973
10,29,11,0.802617027
10,29,12,0.843152593
10,29,13,0.65524167
10,29,14,0.728926662
10,29,15,0.527345749
10,29,16,0.313820494
10,29,17,0
10,29,18,0.00014594
10,29,19,0
10,29,20,0
10,29,21,0
10,29,22,0
10,29,23,0
10,29,24,0
10,30,1,0
10,30,2,0
10,30,3,0
10,30,4,0
10,30,5,0
10,30,6,0
10,30,7,0
10,30,8,0.207315045
10,30,9,0.45835438
10,30,10,0.65901565
10,30,11,0.784710497
10,30,12,0.827518498
10,30,13,0.765269099
10,30,14,0.453591479
10,30,15,0.104422516
10,30,16,0.102743479
10,30,17,0
10,30,18,0.000282801
10,30,19,0
10,30,20,0
10,30,21,0
10,30,22,0
10,30,23,0
10,30,24,0
10,31,1,0
10,31,2,0
10,31,3,0
10,31,4,0
10,31,5,0
10,31,6,0
10,31,7,0
10,31,8,0.236302937
10,31,9,0.477789997
10,31,10,0.661136282
10,31,11,0.82299336
10,31,12,0.835596537
10,31,13,0.791311539
10,31,14,0.687799748
10,31,15,0.53562561
10,31,16,0.314427402
10,31,17,0
10,31,18,0
10,31,19,0
10,31,20,0
10,31,21,0
10,31,22,0
10,31,23,0
10,31,24,0
11,1,1,0
11,1,2,0
11,1,3,0
11,1,4,0
11,1,5,0
11,1,6,0
11,1,7,0
11,1,8,0.265106317
11,1,9,0.520855598
11,1,10,0.701699657
11,1,11,0.813632246
11,1,12,0.854893503
11,1,13,0.825161442
11,1,14,0.732826889
11,1,15,0.525625212
11,1,16,0.332155606
11,1,17,0
11,1,18,0
11,1,19,0
11,1,20,0
11,1,21,0
11,1,22,0
11,1,23,0
11,1,24,0
11,2,1,0
11,2,2,0
11,2,3,0
11,2,4,0
11,2,5,0
11,2,6,0
11,2,7,0
11,2,8,0.119691135
11,2,9,0.401517598
11,2,10,0.670193432
11,2,11,0.691199126
11,2,12,0.671747669
11,2,13,0.446764855
11,2,14,0.657566162
11,2,15,0.528842758
11,2,16,0.33643527
11,2,17,0
11,2,18,0
11,2,19,0
11,2,20,0
11,2,21,0
11,2,22,0
11,2,23,0
11,2,24,0
11,3,1,0
11,3,2,0
11,3,3,0
11,3,4,0
11,3,5,0
11,3,6,0
11,3,7,0
11,3,8,0.22515146
11,3,9,0.401108698
11,3,10,0.520783775
11,3,11,0.665464062
11,3,12,0.751511297
11,3,13,0.666545204
11,3,14,0.423843683
11,3,15,0.225039189
11,3,16,0.083763719
11,3,17,0
11,3,18,0
11,3,19,0
11,3,20,0
11,3,21,0
11,3,22,0
11,3,23,0
11,3,24,0
11,4,1,0
11,4,2,0
11,4,3,0
11,4,4,0
11,4,5,0
11,4,6,0
11,4,7,0
11,4,8,0
11,4,9,0.115696422
11,4,10,0.109501478
11,4,11,0.232601048
11,4,12,0.342948448
11,4,13,0.159723434
11,4,14,0.26336397
11,4,15,0.174376755
11,4,16,0.061767901
11,4,17,0
11,4,18,0
11,4,19,0
11,4,20,0
11,4,21,0
11,4,22,0
11,4,23,0
11,4,24,0
11,5,1,0
11,5,2,0
11,5,3,0
11,5,4,0
11,5,5,0
11,5,6,0
11,5,7,0
11,5,8,0
11,5,9,0.160384325
11,5,10,0.247629305
11,5,11,0.265863011
11,5,12,0.505284421
11,5,13,0.372743084
11,5,14,0.48123998
11,5,15,0.144163911
11,5,16,0.096451088
11,5,17,0
11,5,18,0
11,5,19,0
11,5,20,0
11,5,21,0
11,5,22,0
11,5,23,0
11,5,24,0
11,6,1,0
11,6,2,0
11,6,3,0
11,6,4,0
11,6,5,0
11,6,6,0
11,6,7,0
11,6,8,0
11,6,9,0.286464973
11,6,10,0.363797061
11,6,11,0.353194188
11,6,12,0.589323997
11,6,13,0.422087187
11,6,14,0.475978139
11,6,15,0.247477379
11,6,16,0.061692348
11,6,17,0
11,6,18,0
11,6,19,0
11,6,20,0
11,6,21,0
11,6,22,0
11,6,23,0
11,6,24,0
11,7,1,0
11,7,2,0
11,7,3,0
11,7,4,0
11,7,5,0
11,7,6,0
11,7,7,0
11,7,8,0
11,7,9,0.129401311
11,7,10,0.255961654
11,7,11,0.534432792
11,7,12,0.728300835
11,7,13,0.775632549
11,7,14,0.701365696
11,7,15,0.561415603
11,7,16,0.324902326
11,7,17,0
11,7,18,0
11,7,19,0
11,7,20,0
11,7,21,0
11,7,22,0
11,7,23,0
11,7,24,0
11,8,1,0
11,8,2,0
11,8,3,0
11,8,4,0
11,8,5,0
11,8,6,0
11,8,7,0
11,8,8,0
11,8,9,0.487363765
11,8,10,0.676107841
11,8,11,0.794861032
11,8,12,0.841080148
11,8,13,0.812215067
11,8,14,0.638520732
11,8,15,0.482825747
11,8,16,0.238097094
11,8,17,0
11,8,18,0
11,8,19,0
11,8,20,0
11,8,21,0
11,8,22,0
11,8,23,0
11,8,24,0
11,9,1,0
11,9,2,0
11,9,3,0
11,9,4,0
11,9,5,0
11,9,6,0
11,9,7,0
11,9,8,0
11,9,9,0.287895749
11,9,10,0.333813029
11,9,11,0.607696214
11,9,12,0.571932339
11,9,13,0.484892945
11,9,14,0.621728599
11,9,15,0.412040638
11,9,16,0.224770959
11,9,17,0
11,9,18,0
11,9,19,0
11,9,20,0
11,9,21,0
11,9,22,0
11,9,23,0
11,9,24,0
11,10,1,0
11,10,2,0
11,10,3,0
11,10,4,0
11,10,5,0
11,10,6,0
11,10,7,0
11,10,8,0
11,10,9,0.474498742
11,10,10,0.661073299
11,10,11,0.778974574
11,10,12,0.82695456
11,10,13,0.799137504
11,10,14,0.710366754
11,10,15,0.511723421
11,10,16,0.289027938
11,10,17,0
11,10,18,0
11,10,19,0
11,10,20,0
11,10,21,0
11,10,22,0
11,10,23,0
11,10,24,0
11,11,1,0
11,11,2,0
11,11,3,0
11,11,4,0
11,11,5,0
11,11,6,0
11,11,7,0
11,11,8,0
11,11,9,0.250707669
11,11,10,0.305677563
11,11,11,0.462667358
11,11,12,0.715149851
11,11,13,0.761317215
11,11,14,0.514119724
11,11,15,0.356886175
11,11,16,0.136857186
11,11,17,0
11,11,18,0
11,11,19,0
11,11,20,0
11,11,21,0
11,11,22,0
11,11,23,0
11,11,24,0
11,12,1,0
11,12,2,0
11,12,3,0
11,12,4,0
11,12,5,0
11,12,6,0
11,12,7,0
11,12,8,0
11,12,9,0.362469641
11,12,10,0.561563928
11,12,11,0.693073479
11,12,12,0.74324539
11,12,13,0.720215298
11,12,14,0.625657748
11,12,15,0.455431075
11,12,16,0.228709562
11,12,17,0
11,12,18,0
11,12,19,0
11,12,20,0
11,12,21,0
11,12,22,0
11,12,23,0
11,12,24,0
11,13,1,0
11,13,2,0
11,13,3,0
11,13,4,0
11,13,5,0
11,13,6,0
11,13,7,0
11,13,8,0
11,13,9,0.479778627
11,13,10,0.672576794
11,13,11,0.794712762
11,13,12,0.841219869
11,13,13,0.816215124
11,13,14,0.650701683
11,13,15,0.475862496
11,13,16,0.255411337
11,13,17,0
11,13,18,0
11,13,19,0
11,13,20,0
11,13,21,0
11,13,22,0
11,13,23,0
11,13,24,0
11,14,1,0
11,14,2,0
11,14,3,0
11,14,4,0
11,14,5,0
11,14,6,0
11,14,7,0
11,14,8,0
11,14,9,0.334819158
11,14,10,0.540312153
11,14,11,0.542020461
11,14,12,0.703012065
11,14,13,0.700159742
11,14,14,0.473536376
11,14,15,0.435169677
11,14,16,0.20000878
11,14,17,0
11,14,18,0
11,14,19,0
11,14,20,0
11,14,21,0
11,14,22,0
11,14,23,0
11,14,24,0
11,15,1,0
11,15,2,0
11,15,3,0
11,15,4,0
11,15,5,0
11,15,6,0
11,15,7,0
11,15,8,0
11,15,9,0.405202558
11,15,10,0.585163332
11,15,11,0.709881334
11,15,12,0.805121717
11,15,13,0.784231493
11,15,14,0.693262946
11,15,15,0.527508165
11,15,16,0
11,15,17,0
11,15,18,0
11,15,19,0
11,15,20,0
11,15,21,0
11,15,22,0
11,15,23,0
11,15,24,0
11,16,1,0
11,16,2,0
11,16,3,0
11,16,4,0
11,16,5,0
11,16,6,0
11,16,7,0
11,16,8,0
11,16,9,0.353568348
11,16,10,0.554872507
11,16,11,0.685847329
11,16,12,0.738612478
11,16,13,0.712104665
11,16,14,0.612586552
11,16,15,0.440985558
11,16,16,0
11,16,17,0
11,16,18,0
11,16,19,0
11,16,20,0
11,16,21,0
11,16,22,0
11,16,23,0
11,16,24,0
11,17,1,0
11,17,2,0
11,17,3,0
11,17,4,0
11,17,5,0
11,17,6,0
11,17,7,0
11,17,8,0
11,17,9,0.425942718
11,17,10,0.606714463
11,17,11,0.721787889
11,17,12,0.804354989
11,17,13,0.776029173
11,17,14,0.687340487
11,17,15,0.478234277
11,17,16,0
11,17,17,0
11,17,18,0
11,17,19,0
11,17,20,0
11,17,21,0
11,17,22,0
11,17,23,0
11,17,24,0
11,18,1,0
11,18,2,0
11,18,3,0
11,18,4,0
11,18,5,0
11,18,6,0
11,18,7,0
11,18,8,0
11,18,9,0.326669081
11,18,10,0.480035245
11,18,11,0.622657675
11,18,12,0.688279252
11,18,13,0.696078712
11,18,14,0.573196515
11,18,15,0.427779508
11,18,16,0
11,18,17,0
11,18,18,0
11,18,19,0
11,18,20,0
11,18,21,0
11,18,22,0
11,18,23,0
11,18,24,0
11,19,1,0
11,19,2,0
11,19,3,0
11,19,4,0
11,19,5,0
11,19,6,0
11,19,7,0
11,19,8,0
11,19,9,0.42672302
11,19,10,0.622796252
11,19,11,0.751303307
11,19,12,0.803632496
11,19,13,0.782364953
11,19,14,0.68907472
11,19,15,0.523549854
11,19,16,0
11,19,17,0
11,19,18,0
11,19,19,0
11,19,20,0
11,19,21,0
11,19,22,0
11,19,23,0
11,19,24,0
11,20,1,0
11,20,2,0
11,20,3,0
11,20,4,0
11,20,5,0
11,20,6,0
11,20,7,0
11,20,8,0
11,20,9,0.459684249
11,20,10,0.653226494
11,20,11,0.774157882
11,20,12,0.82235101
11,20,13,0.796942541
11,20,14,0.706237649
11,20,15,0.539133856
11,20,16,0
11,20,17,0
11,20,18,0
11,20,19,0
11,20,20,0
11,20,21,0
11,20,22,0
11,20,23,0
11,20,24,0
11,21,1,0
11,21,2,0
11,21,3,0
11,21,4,0
11,21,5,0
11,21,6,0
11,21,7,0
11,21,8,0
11,21,9,0.444404035
11,21,10,0.612846395
11,21,11,0.72640612
11,21,12,0.745038261
11,21,13,0.729201298
11,21,14,0.605819437
11,21,15,0.368508733
11,21,16,0
11,21,17,0
11,21,18,0
11,21,19,0
11,21,20,0
11,21,21,0
11,21,22,0
11,21,23,0
11,21,24,0
11,22,1,0
11,22,2,0
11,22,3,0
11,22,4,0
11,22,5,0
11,22,6,0
11,22,7,0
11,22,8,0
11,22,9,0.119103926
11,22,10,0.295505677
11,22,11,0.502237529
11,22,12,0.732219915
11,22,13,0.673102726
11,22,14,0.6080377
11,22,15,0.418845281
11,22,16,0
11,22,17,0
11,22,18,0
11,22,19,0
11,22,20,0
11,22,21,0
11,22,22,0
11,22,23,0
11,22,24,0
11,23,1,0
11,23,2,0
11,23,3,0
11,23,4,0
11,23,5,0
11,23,6,0
11,23,7,0
11,23,8,0
11,23,9,0.340550373
11,23,10,0.544123199
11,23,11,0.667959866
11,23,12,0.731225751
11,23,13,0.747640568
11,23,14,0.655623558
11,23,15,0.375411624
11,23,16,0
11,23,17,0
11,23,18,0
11,23,19,0
11,23,20,0
11,23,21,0
11,23,22,0
11,23,23,0
11,23,24,0
11,24,1,0
11,24,2,0
11,24,3,0
11,24,4,0
11,24,5,0
11,24,6,0
11,24,7,0
11,24,8,0
11,24,9,0.19943817
11,24,10,0.562042501
11,24,11,0.707854698
11,24,12,0.727720064
11,24,13,0.703058382
11,24,14,0.601377147
11,24,15,0.406805294
11,24,16,0
11,24,17,0
11,24,18,0
11,24,19,0
11,24,20,0
11,24,21,0
11,24,22,0
11,24,23,0
11,24,24,0
11,25,1,0
11,25,2,0
11,25,3,0
11,25,4,0
11,25,5,0
11,25,6,0
11,25,7,0
11,25,8,0
11,25,9,0.095818571
11,25,10,0.207527348
11,25,11,0.186567316
11,25,12,0.259588984
11,25,13,0.131016391
11,25,14,0.221939322
11,25,15,0.144564443
11,25,16,0
11,25,17,0
11,25,18,0
11,25,19,0
11,25,20,0
11,25,21,0
11,25,22,0
11,25,23,0
11,25,24,0
11,26,1,0
11,26,2,0
11,26,3,0
11,26,4,0
11,26,5,0
11,26,6,0
11,26,7,0
11,26,8,0
11,26,9,0.161559437
11,26,10,0.233472889
11,26,11,0.293224939
11,26,12,0.295227958
11,26,13,0.702455346
11,26,14,0.476137673
11,26,15,0.470904935
11,26,16,0
11,26,17,0
11,26,18,0
11,26,19,0
11,26,20,0
11,26,21,0
11,26,22,0
11,26,23,0
11,26,24,0
11,27,1,0
11,27,2,0
11,27,3,0
11,27,4,0
11,27,5,0
11,27,6,0
11,27,7,0
11,27,8,0
11,27,9,0.259850869
11,27,10,0.479735396
11,27,11,0.649873796
11,27,12,0.700512793
11,27,13,0.737906597
11,27,14,0.642704687
11,27,15,0.468365651
11,27,16,0
11,27,17,0
11,27,18,0
11,27,19,0
11,27,20,0
11,27,21,0
11,27,22,0
11,27,23,0
11,27,24,0
11,28,1,0
11,28,2,0
11,28,3,0
11,28,4,0
11,28,5,0
11,28,6,0
11,28,7,0
11,28,8,0
11,28,9,0.081137102
11,28,10,0.161715649
11,28,11,0.36538558
11,28,12,0.461156309
11,28,13,0.471425898
11,28,14,0.623284397
11,28,15,0.300382262
11,28,16,0
11,28,17,0
11,28,18,0
11,28,19,0
11,28,20,0
11,28,21,0
11,28,22,0
11,28,23,0
11,28,24,0
11,29,1,0
11,29,2,0
11,29,3,0
11,29,4,0
11,29,5,0
11,29,6,0
11,29,7,0
11,29,8,0
11,29,9,0
11,29,10,0.079663184
11,29,11,0.225096061
11,29,12,0.230255877
11,29,13,0.12340015
11,29,14,0.195580233
11,29,15,0.113195359
11,29,16,0
11,29,17,0
11,29,18,0
11,29,19,0
11,29,20,0
11,29,21,0
11,29,22,0
11,29,23,0
11,29,24,0
11,30,1,0
11,30,2,0
11,30,3,0
11,30,4,0
11,30,5,0
11,30,6,0
11,30,7,0
11,30,8,0
11,30,9,0
11,30,10,0.155576933
11,30,11,0.579556571
11,30,12,0.377776825
11,30,13,0.717622175
11,30,14,0.657417974
11,30,15,0.492356904
11,30,16,0
11,30,17,0
11,30,18,0
11,30,19,0
11,30,20,0
11,30,21,0
11,30,22,0
11,30,23,0
11,30,24,0
12,1,1,0
12,1,2,0
12,1,3,0
12,1,4,0
12,1,5,0
12,1,6,0
12,1,7,0
12,1,8,0
12,1,9,0
12,1,10,0.158861118
12,1,11,0.175468417
12,1,12,0.226511102
12,1,13,0.118797711
12,1,14,0.261282042
12,1,15,0.122713227
12,1,16,0
12,1,17,0
12,1,18,0
12,1,19,0
12,1,20,0
12,1,21,0
12,1,22,0
12,1,23,0
12,1,24,0
12,2,1,0
12,2,2,0
12,2,3,0
12,2,4,0
12,2,5,0
12,2,6,0
12,2,7,0
12,2,8,0
12,2,9,0
12,2,10,0.197728571
12,2,11,0.445916101
12,2,12,0.663947751
12,2,13,0.440423709
12,2,14,0.5155304
12,2,15,0.423554115
12,2,16,0
12,2,17,0
12,2,18,0
12,2,19,0
12,2,20,0
12,2,21,0
12,2,22,0
12,2,23,0
12,2,24,0
12,3,1,0
12,3,2,0
12,3,3,0
12,3,4,0
12,3,5,0
12,3,6,0
12,3,7,0
12,3,8,0
12,3,9,0
12,3,10,0.543250362
12,3,11,0.686453163
12,3,12,0.745597566
12,3,13,0.718531909
12,3,14,0.627854519
12,3,15,0.456054801
12,3,16,0
12,3,17,0
12,3,18,0
12,3,19,0
12,3,20,0
12,3,21,0
12,3,22,0
12,3,23,0
12,3,24,0
12,4,1,0
12,4,2,0
12,4,3,0
12,4,4,0
12,4,5,0
12,4,6,0
12,4,7,0
12,4,8,0
12,4,9,0
12,4,10,0.155076217
12,4,11,0.185677628
12,4,12,0.262685715
12,4,13,0.21433105
12,4,14,0.300493058
12,4,15,0.482202627
12,4,16,0
12,4,17,0
12,4,18,0
12,4,19,0
12,4,20,0
12,4,21,0
12,4,22,0
12,4,23,0
12,4,24,0
12,5,1,0
12,5,2,0
12,5,3,0
12,5,4,0
12,5,5,0
12,5,6,0
12,5,7,0
12,5,8,0
12,5,9,0
12,5,10,0.131224945
12,5,11,0.190958923
12,5,12,0.223360492
12,5,13,0.236477134
12,5,14,0.198108126
12,5,15,0.117118657
12,5,16,0
12,5,17,0
12,5,18,0
12,5,19,0
12,5,20,0
12,5,21,0
12,5,22,0
12,5,23,0
12,5,24,0
12,6,1,0
12,6,2,0
12,6,3,0
12,6,4,0
12,6,5,0
12,6,6,0
12,6,7,0
12,6,8,0
12,6,9,0
12,6,10,0.218332603
12,6,11,0.40328944
12,6,12,0.609484311
12,6,13,0.476255045
12,6,14,0.567751412
12,6,15,0.35892934
12,6,16,0
12,6,17,0
12,6,18,0
12,6,19,0
12,6,20,0
12,6,21,0
12,6,22,0
12,6,23,0
12,6,24,0
12,7,1,0
12,7,2,0
12,7,3,0
12,7,4,0
12,7,5,0
12,7,6,0
12,7,7,0
12,7,8,0
12,7,9,0
12,7,10,0.10544765
12,7,11,0.386252765
12,7,12,0.23598012
12,7,13,0.597841546
12,7,14,0.424933794
12,7,15,0.277931158
12,7,16,0
12,7,17,0
12,7,18,0
12,7,19,0
12,7,20,0
12,7,21,0
12,7,22,0
12,7,23,0
12,7,24,0
12,8,1,0
12,8,2,0
12,8,3,0
12,8,4,0
12,8,5,0
12,8,6,0
12,8,7,0
12,8,8,0
12,8,9,0
12,8,10,0.230420466
12,8,11,0.610768356
12,8,12,0.694095946
12,8,13,0.621542551
12,8,14,0.473682175
12,8,15,0.359030297
12,8,16,0
12,8,17,0
12,8,18,0
12,8,19,0
12,8,20,0
12,8,21,0
12,8,22,0
12,8,23,0
12,8,24,0
12,9,1,0
12,9,2,0
12,9,3,0
12,9,4,0
12,9,5,0
12,9,6,0
12,9,7,0
12,9,8,0
12,9,9,0
12,9,10,0.507984727
12,9,11,0.462312183
12,9,12,0.484724518
12,9,13,0.331647239
12,9,14,0.359325355
12,9,15,0.205136925
12,9,16,0
12,9,17,0
12,9,18,0
12,9,19,0
12,9,20,0
12,9,21,0
12,9,22,0
12,9,23,0
12,9,24,0
12,10,1,0
12,10,2,0
12,10,3,0
12,10,4,0
12,10,5,0
12,10,6,0
12,10,7,0
12,10,8,0
12,10,9,0
12,10,10,0.140320793
12,10,11,0.162131851
12,10,12,0.244531625
12,10,13,0.198783662
12,10,14,0.217556645
12,10,15,0.115261322
12,10,16,0
12,10,17,0
12,10,18,0
12,10,19,0
12,10,20,0
12,10,21,0
12,10,22,0
12,10,23,0
12,10,24,0
12,11,1,0
12,11,2,0
12,11,3,0
12,11,4,0
12,11,5,0
12,11,6,0
12,11,7,0
12,11,8,0
12,11,9,0
12,11,10,0.593144845
12,11,11,0.74335167
12,11,12,0.778245457
12,11,13,0.718829969
12,11,14,0.671166435
12,11,15,0.520062193
12,11,16,0
12,11,17,0
12,11,18,0
12,11,19,0
12,11,20,0
12,11,21,0
12,11,22,0
12,11,23,0
12,11,24,0
12,12,1,0
12,12,2,0
12,12,3,0
12,12,4,0
12,12,5,0
12,12,6,0
12,12,7,0
12,12,8,0
12,12,9,0
12,12,10,0.412170433
12,12,11,0.459992468
12,12,12,0.808532401
12,12,13,0.712808385
12,12,14,0.681248834
12,12,15,0.553275721
12,12,16,0
12,12,17,0
12,12,18,0
12,12,19,0
12,12,20,0
12,12,21,0
12,12,22,0
12,12,23,0
12,12,24,0
12,13,1,0
12,13,2,0
12,13,3,0
12,13,4,0
12,13,5,0
12,13,6,0
12,13,7,0
12,13,8,0
12,13,9,0
12,13,10,0.149985442
12,13,11,0.251868377
12,13,12,0.456327281
12,13,13,0.446708108
12,13,14,0.434323125
12,13,15,0.258105846
12,13,16,0
12,13,17,0
12,13,18,0
12,13,19,0
12,13,20,0
12,13,21,0
12,13,22,0
12,13,23,0
12,13,24,0
12,14,1,0
12,14,2,0
12,14,3,0
12,14,4,0
12,14,5,0
12,14,6,0
12,14,7,0
12,14,8,0
12,14,9,0
12,14,10,0.090323331
12,14,11,0.143527605
12,14,12,0.239218175
12,14,13,0.126391539
12,14,14,0.163931482
12,14,15,0.125694299
12,14,16,0
12,14,17,0
12,14,18,0
12,14,19,0
12,14,20,0
12,14,21,0
12,14,22,0
12,14,23,0
12,14,24,0
12,15,1,0
12,15,2,0
12,15,3,0
12,15,4,0
12,15,5,0
12,15,6,0
12,15,7,0
12,15,8,0
12,15,9,0
12,15,10,0.312043672
12,15,11,0.491897565
12,15,12,0.412034584
12,15,13,0.720619202
12,15,14,0.345635022
12,15,15,0.264208326
12,15,16,0
12,15,17,0
12,15,18,0
12,15,19,0
12,15,20,0
12,15,21,0
12,15,22,0
12,15,23,0
12,15,24,0
12,16,1,0
12,16,2,0
12,16,3,0
12,16,4,0
12,16,5,0
12,16,6,0
12,16,7,0
12,16,8,0
12,16,9,0
12,16,10,0.592217385
12,16,11,0.745526985
12,16,12,0.809813304
12,16,13,0.801569235
12,16,14,0.719278572
12,16,15,0.558066648
12,16,16,0
12,16,17,0
12,16,18,0
12,16,19,0
12,16,20,0
12,16,21,0
12,16,22,0
12,16,23,0
12,16,24,0
12,17,1,0
12,17,2,0
12,17,3,0
12,17,4,0
12,17,5,0
12,17,6,0
12,17,7,0
12,17,8,0
12,17,9,0
12,17,10,0.115141051
12,17,11,0.216507542
12,17,12,0.280745682
12,17,13,0.268916765
12,17,14,0.266705902
12,17,15,0.475719827
12,17,16,0
12,17,17,0
12,17,18,0
12,17,19,0
12,17,20,0
12,17,21,0
12,17,22,0
12,17,23,0
12,17,24,0
12,18,1,0
12,18,2,0
12,18,3,0
12,18,4,0
12,18,5,0
12,18,6,0
12,18,7,0
12,18,8,0
12,18,9,0
12,18,10,0.295792937
12,18,11,0.477819797
12,18,12,0.557187789
12,18,13,0.719552815
12,18,14,0.626248473
12,18,15,0.460041535
12,18,16,0
12,18,17,0
12,18,18,0
12,18,19,0
12,18,20,0
12,18,21,0
12,18,22,0
12,18,23,0
12,18,24,0
12,19,1,0
12,19,2,0
12,19,3,0
12,19,4,0
12,19,5,0
12,19,6,0
12,19,7,0
12,19,8,0
12,19,9,0
12,19,10,0.106664078
12,19,11,0.200635104
12,19,12,0.21637557
12,19,13,0.219000997
12,19,14,0.248516147
12,19,15,0.229512659
12,19,16,0
12,19,17,0
12,19,18,0
12,19,19,0
12,19,20,0
12,19,21,0
12,19,22,0
12,19,23,0
12,19,24,0
12,20,1,0
12,20,2,0
12,20,3,0
12,20,4,0
12,20,5,0
12,20,6,0
12,20,7,0
12,20,8,0
12,20,9,0
12,20,10,0.168821987
12,20,11,0.31336033
12,20,12,0.276229396
12,20,13,0.264376755
12,20,14,0.433659867
12,20,15,0.546135212
12,20,16,0
12,20,17,0
12,20,18,0
12,20,19,0
12,20,20,0
12,20,21,0
12,20,22,0
12,20,23,0
12,20,24,0
12,21,1,0
12,21,2,0
12,21,3,0
12,21,4,0
12,21,5,0
12,21,6,0
12,21,7,0
12,21,8,0
12,21,9,0
12,21,10,0.569063855
12,21,11,0.730010854
12,21,12,0.755364915
12,21,13,0.7547443
12,21,14,0.634875419
12,21,15,0.536184614
12,21,16,0
12,21,17,0
12,21,18,0
12,21,19,0
12,21,20,0
12,21,21,0
12,21,22,0
12,21,23,0
12,21,24,0
12,22,1,0
12,22,2,0
12,22,3,0
12,22,4,0
12,22,5,0
12,22,6,0
12,22,7,0
12,22,8,0
12,22,9,0
12,22,10,0.282662374
12,22,11,0.37257119
12,22,12,0.443656657
12,22,13,0.209851686
12,22,14,0.281902195
12,22,15,0.173449738
12,22,16,0
12,22,17,0
12,22,18,0
12,22,19,0
12,22,20,0
12,22,21,0
12,22,22,0
12,22,23,0
12,22,24,0
12,23,1,0
12,23,2,0
12,23,3,0
12,23,4,0
12,23,5,0
12,23,6,0
12,23,7,0
12,23,8,0
12,23,9,0
12,23,10,0.127750479
12,23,11,0.32432055
12,23,12,0.274568476
12,23,13,0.236805
12,23,14,0.163576824
12,23,15,0.191576857
12,23,16,0
12,23,17,0
12,23,18,0
12,23,19,0
12,23,20,0
12,23,21,0
12,23,22,0
12,23,23,0
12,23,24,0
12,24,1,0
12,24,2,0
12,24,3,0
12,24,4,0
12,24,5,0
12,24,6,0
12,24,7,0
12,24,8,0
12,24,9,0
12,24,10,0.097705686
12,24,11,0.24788585
12,24,12,0.25560744
12,24,13,0.14746744
12,24,14,0.219135766
12,24,15,0.181776037
12,24,16,0
12,24,17,0
12,24,18,0
12,24,19,0
12,24,20,0
12,24,21,0
12,24,22,0
12,24,23,0
12,24,24,0
12,25,1,0
12,25,2,0
12,25,3,0
12,25,4,0
12,25,5,0
12,25,6,0
12,25,7,0
12,25,8,0
12,25,9,0
12,25,10,0.154816821
12,25,11,0.200664079
12,25,12,0.337581143
12,25,13,0.345079934
12,25,14,0.224506137
12,25,15,0.175375273
12,25,16,0
12,25,17,0
12,25,18,0
12,25,19,0
12,25,20,0
12,25,21,0
12,25,22,0
12,25,23,0
12,25,24,0
12,26,1,0
12,26,2,0
12,26,3,0
12,26,4,0
12,26,5,0
12,26,6,0
12,26,7,0
12,26,8,0
12,26,9,0
12,26,10,0.261650937
12,26,11,0.326364114
12,26,12,0.270060302
12,26,13,0.272635253
12,26,14,0.502210578
12,26,15,0.45488543
12,26,16,0
12,26,17,0
12,26,18,0
12,26,19,0
12,26,20,0
12,26,21,0
12,26,22,0
12,26,23,0
12,26,24,0
12,27,1,0
12,27,2,0
12,27,3,0
12,27,4,0
12,27,5,0
12,27,6,0
12,27,7,0
12,27,8,0
12,27,9,0
12,27,10,0.371306053
12,27,11,0.510563086
12,27,12,0.26499682
12,27,13,0.290039494
12,27,14,0.197667288
12,27,15,0.141897993
12,27,16,0
12,27,17,0
12,27,18,0
12,27,19,0
12,27,20,0
12,27,21,0
12,27,22,0
12,27,23,0
12,27,24,0
12,28,1,0
12,28,2,0
12,28,3,0
12,28,4,0
12,28,5,0
12,28,6,0
12,28,7,0
12,28,8,0
12,28,9,0
12,28,10,0.071334162
12,28,11,0.195627507
12,28,12,0.248509226
12,28,13,0.149397207
12,28,14,0.224704147
12,28,15,0.164621548
12,28,16,0
12,28,17,0
12,28,18,0
12,28,19,0
12,28,20,0
12,28,21,0
12,28,22,0
12,28,23,0
12,28,24,0
12,29,1,0
12,29,2,0
12,29,3,0
12,29,4,0
12,29,5,0
12,29,6,0
12,29,7,0
12,29,8,0
12,29,9,0
12,29,10,0.456695966
12,29,11,0.509197476
12,29,12,0.533295645
12,29,13,0.239426446
12,29,14,0.494684323
12,29,15,0.548343744
12,29,16,0
12,29,17,0
12,29,18,0
12,29,19,0
12,29,20,0
12,29,21,0
12,29,22,0
12,29,23,0
12,29,24,0
12,30,1,0
12,30,2,0
12,30,3,0
12,30,4,0
12,30,5,0
12,30,6,0
12,30,7,0
12,30,8,0
12,30,9,0
12,30,10,0.112275147
12,30,11,0.556273371
12,30,12,0.644532642
12,30,13,0.739634842
12,30,14,0.672590905
12,30,15,0.444257538
12,30,16,0
12,30,17,0
12,30,18,0
12,30,19,0
12,30,20,0
12,30,21,0
12,30,22,0
12,30,23,0
12,30,24,0
12,31,1,0
12,31,2,0
