Month,Day ,Hour,"Worchester, MA"
10,31,14,0.438511557
10,31,15,0.205692933
10,31,16,0.007894086
10,31,17,0
10,31,18,0
10,31,19,0
10,31,20,0
10,31,21,0
10,31,22,0
10,31,23,0
10,31,24,0
11,1,1,0
11,1,2,0
11,1,3,0
11,1,4,0
11,1,5,0
11,1,6,0
11,1,7,0
11,1,8,0.05170963
11,1,9,0.208309622
11,1,10,0.183667257
11,1,11,0.20874666
11,1,12,0.175933075
11,1,13,0.257588899
11,1,14,0.276158135
11,1,15,0.164545897
11,1,16,0.006211248
11,1,17,0
11,1,18,0
11,1,19,0
11,1,20,0
11,1,21,0
11,1,22,0
11,1,23,0
11,1,24,0
11,2,1,0
11,2,2,0
11,2,3,0
11,2,4,0
11,2,5,0
11,2,6,0
11,2,7,0
11,2,8,0.202582018
11,2,9,0.380976783
11,2,10,0.563942444
11,2,11,0.668416681
11,2,12,0.647951558
11,2,13,0.564296675
11,2,14,0.410155459
11,2,15,0.195706759
11,2,16,0.005998852
11,2,17,0
11,2,18,0
11,2,19,0
11,2,20,0
11,2,21,0
11,2,22,0
11,2,23,0
11,2,24,0
11,3,1,0
11,3,2,0
11,3,3,0
11,3,4,0
11,3,5,0
11,3,6,0
11,3,7,0
11,3,8,0.269370172
11,3,9,0.599901224
11,3,10,0.736908148
11,3,11,0.712231289
11,3,12,0.658580866
11,3,13,0.60083403
11,3,14,0.439994948
11,3,15,0.205955601
11,3,16,0.005284462
11,3,17,0
11,3,18,0
11,3,19,0
11,3,20,0
11,3,21,0
11,3,22,0
11,3,23,0
11,3,24,0
11,4,1,0
11,4,2,0
11,4,3,0
11,4,4,0
11,4,5,0
11,4,6,0
11,4,7,0
11,4,8,0.196487352
11,4,9,0.50422432
11,4,10,0.58556776
11,4,11,0.695005895
11,4,12,0.714081112
11,4,13,0.585363264
11,4,14,0.442098694
11,4,15,0.205597858
11,4,16,0.004709605
11,4,17,0
11,4,18,0
11,4,19,0
11,4,20,0
11,4,21,0
11,4,22,0
11,4,23,0
11,4,24,0
11,5,1,0
11,5,2,0
11,5,3,0
11,5,4,0
11,5,5,0
11,5,6,0
11,5,7,0
11,5,8,0.390672906
11,5,9,0.606849515
11,5,10,0.681897485
11,5,11,0.734180697
11,5,12,0.583681356
11,5,13,0.501293681
11,5,14,0.370848837
11,5,15,0.163161315
11,5,16,0.005042946
11,5,17,0
11,5,18,0
11,5,19,0
11,5,20,0
11,5,21,0
11,5,22,0
11,5,23,0
11,5,24,0
11,6,1,0
11,6,2,0
11,6,3,0
11,6,4,0
11,6,5,0
11,6,6,0
11,6,7,0
11,6,8,0.020578949
11,6,9,0.082618275
11,6,10,0.131765661
11,6,11,0.192565976
11,6,12,0.125414758
11,6,13,0.299062022
11,6,14,0.216877066
11,6,15,0.109629919
11,6,16,0.004020726
11,6,17,0
11,6,18,0
11,6,19,0
11,6,20,0
11,6,21,0
11,6,22,0
11,6,23,0
11,6,24,0
11,7,1,0
11,7,2,0
11,7,3,0
11,7,4,0
11,7,5,0
11,7,6,0
11,7,7,0
11,7,8,0.201368673
11,7,9,0.210003239
11,7,10,0.191657422
11,7,11,0.160907163
11,7,12,0.264285862
11,7,13,0.199709629
11,7,14,0.239010095
11,7,15,0.187568974
11,7,16,0.004409239
11,7,17,0
11,7,18,0
11,7,19,0
11,7,20,0
11,7,21,0
11,7,22,0
11,7,23,0
11,7,24,0
11,8,1,0
11,8,2,0
11,8,3,0
11,8,4,0
11,8,5,0
11,8,6,0
11,8,7,0
11,8,8,0.346444401
11,8,9,0.600040998
11,8,10,0.740983866
11,8,11,0.783984886
11,8,12,0.734174355
11,8,13,0.625717511
11,8,14,0.43814999
11,8,15,0.199379389
11,8,16,0.00309244
11,8,17,0
11,8,18,0
11,8,19,0
11,8,20,0
11,8,21,0
11,8,22,0
11,8,23,0
11,8,24,0
11,9,1,0
11,9,2,0
11,9,3,0
11,9,4,0
11,9,5,0
11,9,6,0
11,9,7,0
11,9,8,0.346146934
11,9,9,0.345338827
11,9,10,0.679166226
11,9,11,0.691571131
11,9,12,0.651217714
11,9,13,0.394910075
11,9,14,0.246491651
11,9,15,0.048754966
11,9,16,0.002223055
11,9,17,0
11,9,18,0
11,9,19,0
11,9,20,0
11,9,21,0
11,9,22,0
11,9,23,0
11,9,24,0
11,10,1,0
11,10,2,0
11,10,3,0
11,10,4,0
11,10,5,0
11,10,6,0
11,10,7,0
11,10,8,0.275420133
11,10,9,0.301059763
11,10,10,0.534979771
11,10,11,0.747424568
11,10,12,0.692906666
11,10,13,0.426022123
11,10,14,0.201363012
11,10,15,0.087307293
11,10,16,0.001808953
11,10,17,0
11,10,18,0
11,10,19,0
11,10,20,0
11,10,21,0
11,10,22,0
11,10,23,0
11,10,24,0
11,11,1,0
11,11,2,0
11,11,3,0
11,11,4,0
11,11,5,0
11,11,6,0
11,11,7,0
11,11,8,0.035828401
11,11,9,0.069819794
11,11,10,0.222938515
11,11,11,0.232958364
11,11,12,0.337965846
11,11,13,0.485623043
11,11,14,0.355129608
11,11,15,0.122968075
11,11,16,0.001575702
11,11,17,0
11,11,18,0
11,11,19,0
11,11,20,0
11,11,21,0
11,11,22,0
11,11,23,0
11,11,24,0
11,12,1,0
11,12,2,0
11,12,3,0
11,12,4,0
11,12,5,0
11,12,6,0
11,12,7,0
11,12,8,0.396573058
11,12,9,0.659279331
11,12,10,0.796369583
11,12,11,0.828114118
11,12,12,0.778104579
11,12,13,0.659466278
11,12,14,0.440100089
11,12,15,0.197143267
11,12,16,0.002054146
11,12,17,0
11,12,18,0
11,12,19,0
11,12,20,0
11,12,21,0
11,12,22,0
11,12,23,0
11,12,24,0
11,13,1,0
11,13,2,0
11,13,3,0
11,13,4,0
11,13,5,0
11,13,6,0
11,13,7,0
11,13,8,0.241093177
11,13,9,0.602582255
11,13,10,0.618368233
11,13,11,0.728383036
11,13,12,0.688985927
11,13,13,0.472316634
11,13,14,0.324766275
11,13,15,0.180769882
11,13,16,0.001892438
11,13,17,0
11,13,18,0
11,13,19,0
11,13,20,0
11,13,21,0
11,13,22,0
11,13,23,0
11,13,24,0
11,14,1,0
11,14,2,0
11,14,3,0
11,14,4,0
11,14,5,0
11,14,6,0
11,14,7,0
11,14,8,0.034899186
11,14,9,0.136026384
11,14,10,0.288616821
11,14,11,0.307471727
11,14,12,0.514618852
11,14,13,0.347624355
11,14,14,0.277731705
11,14,15,0.167309286
11,14,16,0.001652482
11,14,17,0
11,14,18,0
11,14,19,0
11,14,20,0
11,14,21,0
11,14,22,0
11,14,23,0
11,14,24,0
11,15,1,0
11,15,2,0
11,15,3,0
11,15,4,0
11,15,5,0
11,15,6,0
11,15,7,0
11,15,8,0
11,15,9,0.061674196
11,15,10,0.105335031
11,15,11,0.109938615
11,15,12,0.116832541
11,15,13,0.113234366
11,15,14,0.095222418
11,15,15,0.056902868
11,15,16,0.001084569
11,15,17,0
11,15,18,0
11,15,19,0
11,15,20,0
11,15,21,0
11,15,22,0
11,15,23,0
11,15,24,0
11,16,1,0
11,16,2,0
11,16,3,0
11,16,4,0
11,16,5,0
11,16,6,0
11,16,7,0
11,16,8,0
11,16,9,0.063847875
11,16,10,0.096958513
11,16,11,0.122143279
11,16,12,0.127045802
11,16,13,0.129653826
11,16,14,0.092637346
11,16,15,0.051929143
11,16,16,0.00087533
11,16,17,0
11,16,18,0
11,16,19,0
11,16,20,0
11,16,21,0
11,16,22,0
11,16,23,0
11,16,24,0
11,17,1,0
11,17,2,0
11,17,3,0
11,17,4,0
11,17,5,0
11,17,6,0
11,17,7,0
11,17,8,0
11,17,9,0.066455619
11,17,10,0.089077631
11,17,11,0.226551853
11,17,12,0.206591929
11,17,13,0.19880345
11,17,14,0.155014539
11,17,15,0.088001286
11,17,16,0.00141129
11,17,17,0
11,17,18,0
11,17,19,0
11,17,20,0
11,17,21,0
11,17,22,0
11,17,23,0
11,17,24,0
11,18,1,0
11,18,2,0
11,18,3,0
11,18,4,0
11,18,5,0
11,18,6,0
11,18,7,0
11,18,8,0
11,18,9,0.0689929
11,18,10,0.105633632
11,18,11,0.133448721
11,18,12,0.128889464
11,18,13,0.1230869
11,18,14,0.10853286
11,18,15,0.079046848
11,18,16,0.000768579
11,18,17,0
11,18,18,0
11,18,19,0
11,18,20,0
11,18,21,0
11,18,22,0
11,18,23,0
11,18,24,0
11,19,1,0
11,19,2,0
11,19,3,0
11,19,4,0
11,19,5,0
11,19,6,0
11,19,7,0
11,19,8,0
11,19,9,0.218193924
11,19,10,0.402379655
11,19,11,0.467026129
11,19,12,0.46395167
11,19,13,0.370746985
11,19,14,0.37683312
11,19,15,0.168851607
11,19,16,0.001443222
11,19,17,0
11,19,18,0
11,19,19,0
11,19,20,0
11,19,21,0
11,19,22,0
11,19,23,0
11,19,24,0
11,20,1,0
11,20,2,0
11,20,3,0
11,20,4,0
11,20,5,0
11,20,6,0
11,20,7,0
11,20,8,0
11,20,9,0.113601974
11,20,10,0.068559605
11,20,11,0.099595864
11,20,12,0.110688443
11,20,13,0.090587695
11,20,14,0.133791911
11,20,15,0.041150562
11,20,16,0.000698065
11,20,17,0
11,20,18,0
11,20,19,0
11,20,20,0
11,20,21,0
11,20,22,0
11,20,23,0
11,20,24,0
11,21,1,0
11,21,2,0
11,21,3,0
11,21,4,0
11,21,5,0
11,21,6,0
11,21,7,0
11,21,8,0
11,21,9,0.052397415
11,21,10,0.382715788
11,21,11,0.078415677
11,21,12,0.15766671
11,21,13,0.183546264
11,21,14,0.138896904
11,21,15,0.058986056
11,21,16,0.001155915
11,21,17,0
11,21,18,0
11,21,19,0
11,21,20,0
11,21,21,0
11,21,22,0
11,21,23,0
11,21,24,0
11,22,1,0
11,22,2,0
11,22,3,0
11,22,4,0
11,22,5,0
11,22,6,0
11,22,7,0
11,22,8,0
11,22,9,0.404829013
11,22,10,0.602313433
11,22,11,0.517697897
11,22,12,0.349913821
11,22,13,0.14650508
11,22,14,0.228542449
11,22,15,0.088420163
11,22,16,0.001607032
11,22,17,0
11,22,18,0
11,22,19,0
11,22,20,0
11,22,21,0
11,22,22,0
11,22,23,0
11,22,24,0
11,23,1,0
11,23,2,0
11,23,3,0
11,23,4,0
11,23,5,0
11,23,6,0
11,23,7,0
11,23,8,0
11,23,9,0.356772994
11,23,10,0.547713187
11,23,11,0.620051374
11,23,12,0.669166286
11,23,13,0.449585117
11,23,14,0.292481376
11,23,15,0.131486549
11,23,16,0.001387498
11,23,17,0
11,23,18,0
11,23,19,0
11,23,20,0
11,23,21,0
11,23,22,0
11,23,23,0
11,23,24,0
11,24,1,0
11,24,2,0
11,24,3,0
11,24,4,0
11,24,5,0
11,24,6,0
11,24,7,0
11,24,8,0
11,24,9,0.619784906
11,24,10,0.759776371
11,24,11,0.658998772
11,24,12,0.616938175
11,24,13,0.61078541
11,24,14,0.441337983
11,24,15,0.195942401
11,24,16,0.001391716
11,24,17,0
11,24,18,0
11,24,19,0
11,24,20,0
11,24,21,0
11,24,22,0
11,24,23,0
11,24,24,0
11,25,1,0
11,25,2,0
11,25,3,0
11,25,4,0
11,25,5,0
11,25,6,0
11,25,7,0
11,25,8,0
11,25,9,0.596432068
11,25,10,0.593580214
11,25,11,0.559738263
11,25,12,0.599823351
11,25,13,0.54816007
11,25,14,0.442449649
11,25,15,0.19570781
11,25,16,0.001488604
11,25,17,0
11,25,18,0
11,25,19,0
11,25,20,0
11,25,21,0
11,25,22,0
11,25,23,0
11,25,24,0
11,26,1,0
11,26,2,0
11,26,3,0
11,26,4,0
11,26,5,0
11,26,6,0
11,26,7,0
11,26,8,0
11,26,9,0.494216817
11,26,10,0.663342455
11,26,11,0.724926089
11,26,12,0.69380472
11,26,13,0.580402457
11,26,14,0.400849103
11,26,15,0.156173384
11,26,16,0.001783168
11,26,17,0
11,26,18,0
11,26,19,0
11,26,20,0
11,26,21,0
11,26,22,0
11,26,23,0
11,26,24,0
11,27,1,0
11,27,2,0
11,27,3,0
11,27,4,0
11,27,5,0
11,27,6,0
11,27,7,0
11,27,8,0
11,27,9,0.090287146
11,27,10,0.140223911
11,27,11,0.288240673
11,27,12,0.629731682
11,27,13,0.365569847
11,27,14,0.388231021
11,27,15,0.065451812
11,27,16,0.001320651
11,27,17,0
11,27,18,0
11,27,19,0
11,27,20,0
11,27,21,0
11,27,22,0
11,27,23,0
11,27,24,0
11,28,1,0
11,28,2,0
11,28,3,0
11,28,4,0
11,28,5,0
11,28,6,0
11,28,7,0
11,28,8,0
11,28,9,0.072858252
11,28,10,0.121546515
11,28,11,0.257367186
11,28,12,0.319933588
11,28,13,0.309045218
11,28,14,0.147731098
11,28,15,0.049498835
11,28,16,0.001726506
11,28,17,0
11,28,18,0
11,28,19,0
11,28,20,0
11,28,21,0
11,28,22,0
11,28,23,0
11,28,24,0
11,29,1,0
11,29,2,0
11,29,3,0
11,29,4,0
11,29,5,0
11,29,6,0
11,29,7,0
11,29,8,0
11,29,9,0.116581223
11,29,10,0.368799432
11,29,11,0.342220986
11,29,12,0.169008345
11,29,13,0.225625967
11,29,14,0.278340869
11,29,15,0.141223665
11,29,16,0.002166112
11,29,17,0
11,29,18,0
11,29,19,0
11,29,20,0
11,29,21,0
11,29,22,0
11,29,23,0
11,29,24,0
11,30,1,0
11,30,2,0
11,30,3,0
11,30,4,0
11,30,5,0
11,30,6,0
11,30,7,0
11,30,8,0
11,30,9,0.496210004
11,30,10,0.674401229
11,30,11,0.737969284
11,30,12,0.708045721
11,30,13,0.593785765
11,30,14,0.41356542
11,30,15,0.180617199
11,30,16,0.002344904
11,30,17,0
11,30,18,0
11,30,19,0
11,30,20,0
11,30,21,0
11,30,22,0
11,30,23,0
11,30,24,0
12,1,1,0
12,1,2,0
12,1,3,0
12,1,4,0
12,1,5,0
12,1,6,0
12,1,7,0
12,1,8,0
12,1,9,0.356740804
12,1,10,0.56434216
12,1,11,0.521278159
12,1,12,0.593272655
12,1,13,0.419683136
12,1,14,0.362929821
12,1,15,0.159613555
12,1,16,0.002580696
12,1,17,0
12,1,18,0
12,1,19,0
12,1,20,0
12,1,21,0
12,1,22,0
12,1,23,0
12,1,24,0
12,2,1,0
12,2,2,0
12,2,3,0
12,2,4,0
12,2,5,0
12,2,6,0
12,2,7,0
12,2,8,0
12,2,9,0.152651554
12,2,10,0.25400832
12,2,11,0.222683846
12,2,12,0.264216895
12,2,13,0.29997654
12,2,14,0.255211368
12,2,15,0.108625327
12,2,16,0.002941432
12,2,17,0
12,2,18,0
12,2,19,0
12,2,20,0
12,2,21,0
12,2,22,0
12,2,23,0
12,2,24,0
12,3,1,0
12,3,2,0
12,3,3,0
12,3,4,0
12,3,5,0
12,3,6,0
12,3,7,0
12,3,8,0
12,3,9,0.212187387
12,3,10,0.27606826
12,3,11,0.229073899
12,3,12,0.236544941
12,3,13,0.205720627
12,3,14,0.15859975
12,3,15,0.07257948
12,3,16,0.002727764
12,3,17,0
12,3,18,0
12,3,19,0
12,3,20,0
12,3,21,0
12,3,22,0
12,3,23,0
12,3,24,0
12,4,1,0
12,4,2,0
12,4,3,0
12,4,4,0
12,4,5,0
12,4,6,0
12,4,7,0
12,4,8,0
12,4,9,0.111733997
12,4,10,0.096327341
12,4,11,0.234145697
12,4,12,0.221738903
12,4,13,0.203781924
12,4,14,0.155694194
12,4,15,0.09055371
12,4,16,0.002785834
12,4,17,0
12,4,18,0
12,4,19,0
12,4,20,0
12,4,21,0
12,4,22,0
12,4,23,0
12,4,24,0
12,5,1,0
12,5,2,0
12,5,3,0
12,5,4,0
12,5,5,0
12,5,6,0
12,5,7,0
12,5,8,0
12,5,9,0.183339679
12,5,10,0.338887214
12,5,11,0.540229183
12,5,12,0.546504759
12,5,13,0.496859922
12,5,14,0.191607974
12,5,15,0.082994518
12,5,16,0.002352121
12,5,17,0
12,5,18,0
12,5,19,0
12,5,20,0
12,5,21,0
12,5,22,0
12,5,23,0
12,5,24,0
12,6,1,0
12,6,2,0
12,6,3,0
12,6,4,0
12,6,5,0
12,6,6,0
12,6,7,0
12,6,8,0
12,6,9,0.489761989
12,6,10,0.65136167
12,6,11,0.713550233
12,6,12,0.686283111
12,6,13,0.581282823
12,6,14,0.407677198
12,6,15,0.18338756
12,6,16,0.00370056
12,6,17,0
12,6,18,0
12,6,19,0
12,6,20,0
12,6,21,0
12,6,22,0
12,6,23,0
12,6,24,0
12,7,1,0
12,7,2,0
12,7,3,0
12,7,4,0
12,7,5,0
12,7,6,0
12,7,7,0
12,7,8,0
12,7,9,0.422794027
12,7,10,0.540940206
12,7,11,0.313891345
12,7,12,0.254001247
12,7,13,0.231234874
12,7,14,0.150542706
12,7,15,0.06977117
12,7,16,0.002872099
12,7,17,0
12,7,18,0
12,7,19,0
12,7,20,0
12,7,21,0
12,7,22,0
12,7,23,0
12,7,24,0
12,8,1,0
12,8,2,0
12,8,3,0
12,8,4,0
12,8,5,0
12,8,6,0
12,8,7,0
12,8,8,0
12,8,9,0.073151719
12,8,10,0.079856399
12,8,11,0.179777163
12,8,12,0.212350052
12,8,13,0.123332724
12,8,14,0.152885968
12,8,15,0.080740242
12,8,16,0.002571973
12,8,17,0
12,8,18,0
12,8,19,0
12,8,20,0
12,8,21,0
12,8,22,0
12,8,23,0
12,8,24,0
12,9,1,0
12,9,2,0
12,9,3,0
12,9,4,0
12,9,5,0
12,9,6,0
12,9,7,0
12,9,8,0
12,9,9,0.066844107
12,9,10,0.071071186
12,9,11,0.198537559
12,9,12,0.207515742
12,9,13,0.115775259
12,9,14,0.145282147
12,9,15,0.070388466
12,9,16,0.002567347
12,9,17,0
12,9,18,0
12,9,19,0
12,9,20,0
12,9,21,0
12,9,22,0
12,9,23,0
12,9,24,0
12,10,1,0
12,10,2,0
12,10,3,0
12,10,4,0
12,10,5,0
12,10,6,0
12,10,7,0
12,10,8,0
12,10,9,0.402719557
12,10,10,0.453327286
12,10,11,0.70605713
12,10,12,0.54747859
12,10,13,0.325580188
12,10,14,0.339445343
12,10,15,0.145476014
12,10,16,0.006075979
12,10,17,0
12,10,18,0
12,10,19,0
12,10,20,0
12,10,21,0
12,10,22,0
12,10,23,0
12,10,24,0
12,11,1,0
12,11,2,0
12,11,3,0
12,11,4,0
12,11,5,0
12,11,6,0
12,11,7,0
12,11,8,0
12,11,9,0.345623579
12,11,10,0.523554695
12,11,11,0.51330056
12,11,12,0.526586444
12,11,13,0.544699865
12,11,14,0.367028254
12,11,15,0.175061153
12,11,16,0.005936318
12,11,17,0
12,11,18,0
12,11,19,0
12,11,20,0
12,11,21,0
12,11,22,0
12,11,23,0
12,11,24,0
12,12,1,0
12,12,2,0
12,12,3,0
12,12,4,0
12,12,5,0
12,12,6,0
12,12,7,0
12,12,8,0
12,12,9,0.333057026
12,12,10,0.61849816
12,12,11,0.612783694
12,12,12,0.416232392
12,12,13,0.376568023
12,12,14,0.212637802
12,12,15,0.111409584
12,12,16,0.00630259
12,12,17,0
12,12,18,0
12,12,19,0
12,12,20,0
12,12,21,0
12,12,22,0
12,12,23,0
12,12,24,0
12,13,1,0
12,13,2,0
12,13,3,0
12,13,4,0
12,13,5,0
12,13,6,0
12,13,7,0
12,13,8,0
12,13,9,0.068670606
12,13,10,0.111633113
12,13,11,0.164118484
12,13,12,0.230519242
12,13,13,0.230719487
12,13,14,0.116347148
12,13,15,0.090656356
12,13,16,0.005035343
12,13,17,0
12,13,18,0
12,13,19,0
12,13,20,0
12,13,21,0
12,13,22,0
12,13,23,0
12,13,24,0
12,14,1,0
12,14,2,0
12,14,3,0
12,14,4,0
12,14,5,0
12,14,6,0
12,14,7,0
12,14,8,0
12,14,9,0.146471801
12,14,10,0.326859209
12,14,11,0.371158588
12,14,12,0.552112677
12,14,13,0.393732304
12,14,14,0.340121402
12,14,15,0.180420337
12,14,16,0.00813757
12,14,17,0
12,14,18,0
12,14,19,0
12,14,20,0
12,14,21,0
12,14,22,0
12,14,23,0
12,14,24,0
12,15,1,0
12,15,2,0
12,15,3,0
12,15,4,0
12,15,5,0
12,15,6,0
12,15,7,0
12,15,8,0
12,15,9,0.15222607
12,15,10,0.142416933
12,15,11,0.195920481
12,15,12,0.253296102
12,15,13,0.174608574
12,15,14,0.258366052
12,15,15,0.138538022
12,15,16,0.008575172
12,15,17,0
12,15,18,0
12,15,19,0
12,15,20,0
12,15,21,0
12,15,22,0
12,15,23,0
12,15,24,0
12,16,1,0
12,16,2,0
12,16,3,0
12,16,4,0
12,16,5,0
12,16,6,0
12,16,7,0
12,16,8,0
12,16,9,0.381360891
12,16,10,0.490027221
12,16,11,0.585374537
12,16,12,0.494748951
12,16,13,0.424749358
12,16,14,0.319316436
12,16,15,0.166549545
12,16,16,0.009579376
12,16,17,0
12,16,18,0
12,16,19,0
12,16,20,0
12,16,21,0
12,16,22,0
12,16,23,0
12,16,24,0
12,17,1,0
12,17,2,0
12,17,3,0
12,17,4,0
12,17,5,0
12,17,6,0
12,17,7,0
12,17,8,0
12,17,9,0.179774214
12,17,10,0.217426037
12,17,11,0.233142098
12,17,12,0.365815382
12,17,13,0.139908517
12,17,14,0.111481551
12,17,15,0.10680163
12,17,16,0.007167442
12,17,17,0
12,17,18,0
12,17,19,0
12,17,20,0
12,17,21,0
12,17,22,0
12,17,23,0
12,17,24,0
12,18,1,0
12,18,2,0
12,18,3,0
12,18,4,0
12,18,5,0
12,18,6,0
12,18,7,0
12,18,8,0
12,18,9,0.475364339
12,18,10,0.632846131
12,18,11,0.69880888
12,18,12,0.675041378
12,18,13,0.578984031
12,18,14,0.408367192
12,18,15,0.150514716
12,18,16,0.008595821
12,18,17,0
12,18,18,0
12,18,19,0
12,18,20,0
12,18,21,0
12,18,22,0
12,18,23,0
12,18,24,0
12,19,1,0
12,19,2,0
12,19,3,0
12,19,4,0
12,19,5,0
12,19,6,0
12,19,7,0
12,19,8,0
12,19,9,0.4259007
12,19,10,0.63273773
12,19,11,0.714755086
12,19,12,0.61209275
12,19,13,0.489177326
12,19,14,0.384717664
12,19,15,0.1895191
12,19,16,0.010295032
12,19,17,0
12,19,18,0
12,19,19,0
12,19,20,0
12,19,21,0
12,19,22,0
12,19,23,0
12,19,24,0
12,20,1,0
12,20,2,0
12,20,3,0
12,20,4,0
12,20,5,0
12,20,6,0
12,20,7,0
12,20,8,0
12,20,9,0.20751972
12,20,10,0.149200372
12,20,11,0.286359615
12,20,12,0.282652732
12,20,13,0.263180847
12,20,14,0.190916701
12,20,15,0.085235317
12,20,16,0.00563038
12,20,17,0
12,20,18,0
12,20,19,0
12,20,20,0
12,20,21,0
12,20,22,0
12,20,23,0
12,20,24,0
12,21,1,0
12,21,2,0
12,21,3,0
12,21,4,0
12,21,5,0
12,21,6,0
12,21,7,0
12,21,8,0
12,21,9,0.040745703
12,21,10,0.0882746
12,21,11,0.20894636
12,21,12,0.47382291
12,21,13,0.504874222
12,21,14,0.191387222
12,21,15,0.095556884
12,21,16,0.005134276
12,21,17,0
12,21,18,0
12,21,19,0
12,21,20,0
12,21,21,0
12,21,22,0
12,21,23,0
12,21,24,0
12,22,1,0
12,22,2,0
12,22,3,0
12,22,4,0
12,22,5,0
12,22,6,0
12,22,7,0
12,22,8,0
12,22,9,0.520584769
12,22,10,0.693251391
12,22,11,0.769072125
12,22,12,0.740842192
12,22,13,0.637007506
12,22,14,0.437695721
12,22,15,0.210573504
12,22,16,0.013869641
12,22,17,0
12,22,18,0
12,22,19,0
12,22,20,0
12,22,21,0
12,22,22,0
12,22,23,0
12,22,24,0
12,23,1,0
12,23,2,0
12,23,3,0
12,23,4,0
12,23,5,0
12,23,6,0
12,23,7,0
12,23,8,0
12,23,9,0.51018371
12,23,10,0.679823158
12,23,11,0.654693295
12,23,12,0.605627932
12,23,13,0.524054662
12,23,14,0.391484962
12,23,15,0.199593009
12,23,16,0.014935035
12,23,17,0
12,23,18,0
12,23,19,0
12,23,20,0
12,23,21,0
12,23,22,0
12,23,23,0
12,23,24,0
12,24,1,0
12,24,2,0
12,24,3,0
12,24,4,0
12,24,5,0
12,24,6,0
12,24,7,0
12,24,8,0
12,24,9,0.369928603
12,24,10,0.439871177
12,24,11,0.626246482
12,24,12,0.252497404
12,24,13,0.127207481
12,24,14,0.142811513
12,24,15,0.0548267
12,24,16,0.006547831
12,24,17,0
12,24,18,0
12,24,19,0
12,24,20,0
12,24,21,0
12,24,22,0
12,24,23,0
12,24,24,0
12,25,1,0
12,25,2,0
12,25,3,0
12,25,4,0
12,25,5,0
12,25,6,0
12,25,7,0
12,25,8,0
12,25,9,0.0635898
12,25,10,0.14473792
12,25,11,0.195476086
12,25,12,0.23966383
12,25,13,0.247682576
12,25,14,0.185698573
12,25,15,0.102676428
12,25,16,0.01197178
12,25,17,0
12,25,18,0
12,25,19,0
12,25,20,0
12,25,21,0
12,25,22,0
12,25,23,0
12,25,24,0
12,26,1,0
12,26,2,0
12,26,3,0
12,26,4,0
12,26,5,0
12,26,6,0
12,26,7,0
12,26,8,0
12,26,9,0.318379965
12,26,10,0.559282301
12,26,11,0.665945621
12,26,12,0.66282135
12,26,13,0.577634066
12,26,14,0.387492514
12,26,15,0.196610227
12,26,16,0.015868336
12,26,17,0
12,26,18,0
12,26,19,0
12,26,20,0
12,26,21,0
12,26,22,0
12,26,23,0
12,26,24,0
12,27,1,0
12,27,2,0
12,27,3,0
12,27,4,0
12,27,5,0
12,27,6,0
12,27,7,0
12,27,8,0
12,27,9,0.159179245
12,27,10,0.346637191
12,27,11,0.561540668
12,27,12,0.600393187
12,27,13,0.539169011
12,27,14,0.3897144
12,27,15,0.201211379
12,27,16,0.015528675
12,27,17,0
12,27,18,0
12,27,19,0
12,27,20,0
12,27,21,0
12,27,22,0
12,27,23,0
12,27,24,0
12,28,1,0
12,28,2,0
12,28,3,0
12,28,4,0
12,28,5,0
12,28,6,0
12,28,7,0
12,28,8,0
12,28,9,0.474497366
12,28,10,0.685288867
12,28,11,0.769942795
12,28,12,0.754501566
12,28,13,0.648737858
12,28,14,0.475554675
12,28,15,0.235100871
12,28,16,0.020313122
12,28,17,0
12,28,18,0
12,28,19,0
12,28,20,0
12,28,21,0
12,28,22,0
12,28,23,0
12,28,24,0
12,29,1,0
12,29,2,0
12,29,3,0
12,29,4,0
12,29,5,0
12,29,6,0
12,29,7,0
12,29,8,0
12,29,9,0.500496568
12,29,10,0.699053835
12,29,11,0.778327104
12,29,12,0.761158664
12,29,13,0.654541239
12,29,14,0.45600438
12,29,15,0.226272579
12,29,16,0.017807937
12,29,17,0
12,29,18,0
12,29,19,0
12,29,20,0
12,29,21,0
12,29,22,0
12,29,23,0
12,29,24,0
12,30,1,0
12,30,2,0
12,30,3,0
12,30,4,0
12,30,5,0
12,30,6,0
12,30,7,0
12,30,8,0
12,30,9,0.374309099
12,30,10,0.541757911
12,30,11,0.553403079
12,30,12,0.563433807
12,30,13,0.456547561
12,30,14,0.333492448
12,30,15,0.147454818
12,30,16,0.012903759
12,30,17,0
12,30,18,0
12,30,19,0
12,30,20,0
12,30,21,0
12,30,22,0
12,30,23,0
12,30,24,0
12,31,1,0
12,31,2,0
12,31,3,0
12,31,4,0
12,31,5,0
12,31,6,0
12,31,7,0
12,31,8,0
12,31,9,0.061225838
12,31,10,0.1297089
12,31,11,0.203803961
12,31,12,0.216535488
12,31,13,0.114686898
12,31,14,0.158942148
12,31,15,0.091803301
12,31,16,0.008314662
12,31,17,0
12,31,18,0
12,31,19,0
12,31,20,0
12,31,21,0
12,31,22,0
12,31,23,0
12,31,24,0
