Month,Day ,Hour,"Daggett, CA"
10,27,24,0
10,28,1,0
10,28,2,0
10,28,3,0
10,28,4,0
10,28,5,0
10,28,6,0
10,28,7,0
10,28,8,0.381794669
10,28,9,0.60402051
10,28,10,0.502539141
10,28,11,0.422079344
10,28,12,0.138148644
10,28,13,0.268114714
10,28,14,0.737052486
10,28,15,0.594422163
10,28,16,0.361722812
10,28,17,0
10,28,18,0
10,28,19,0
10,28,20,0
10,28,21,0
10,28,22,0
10,28,23,0
10,28,24,0
10,29,1,0
10,29,2,0
10,29,3,0
10,29,4,0
10,29,5,0
10,29,6,0
10,29,7,0
10,29,8,0.396553235
10,29,9,0.632652
10,29,10,0.785743999
10,29,11,0.88979832
10,29,12,0.906839143
10,29,13,0.869242438
10,29,14,0.661672257
10,29,15,0.478652335
10,29,16,0.346662377
10,29,17,0
10,29,18,0
10,29,19,0
10,29,20,0
10,29,21,0
10,29,22,0
10,29,23,0
10,29,24,0
10,30,1,0
10,30,2,0
10,30,3,0
10,30,4,0
10,30,5,0
10,30,6,0
10,30,7,0
10,30,8,0.389352733
10,30,9,0.619389045
10,30,10,0.793004678
10,30,11,0.860777396
10,30,12,0.882853919
10,30,13,0.846630943
10,30,14,0.739349928
10,30,15,0.580354255
10,30,16,0.352307548
10,30,17,0
10,30,18,0
10,30,19,0
10,30,20,0
10,30,21,0
10,30,22,0
10,30,23,0
10,30,24,0
10,31,1,0
10,31,2,0
10,31,3,0
10,31,4,0
10,31,5,0
10,31,6,0
10,31,7,0
10,31,8,0.392561218
10,31,9,0.593388994
10,31,10,0.747835835
10,31,11,0.822691372
10,31,12,0.829744849
10,31,13,0.84990542
10,31,14,0.733775293
10,31,15,0.569999266
10,31,16,0.384159061
10,31,17,0
10,31,18,0
10,31,19,0
10,31,20,0
10,31,21,0
10,31,22,0
10,31,23,0
10,31,24,0
11,1,1,0
11,1,2,0
11,1,3,0
11,1,4,0
11,1,5,0
11,1,6,0
11,1,7,0
11,1,8,0.379401025
11,1,9,0.606452702
11,1,10,0.765309913
11,1,11,0.845402878
11,1,12,0.866162888
11,1,13,0.81530844
11,1,14,0.686814054
11,1,15,0.535402576
11,1,16,0.264630339
11,1,17,0
11,1,18,0
11,1,19,0
11,1,20,0
11,1,21,0
11,1,22,0
11,1,23,0
11,1,24,0
11,2,1,0
11,2,2,0
11,2,3,0
11,2,4,0
11,2,5,0
11,2,6,0
11,2,7,0
11,2,8,0.346917129
11,2,9,0.607857824
11,2,10,0.68244993
11,2,11,0.404614765
11,2,12,0.589539158
11,2,13,0.340420461
11,2,14,0.705017964
11,2,15,0.458659311
11,2,16,0.339369227
11,2,17,0
11,2,18,0
11,2,19,0
11,2,20,0
11,2,21,0
11,2,22,0
11,2,23,0
11,2,24,0
11,3,1,0
11,3,2,0
11,3,3,0
11,3,4,0
11,3,5,0
11,3,6,0
11,3,7,0
11,3,8,0.046489683
11,3,9,0.072490756
11,3,10,0.671764832
11,3,11,0.745780546
11,3,12,0.858551753
11,3,13,0.820671975
11,3,14,0.691209006
11,3,15,0.544168926
11,3,16,0.360840662
11,3,17,0
11,3,18,0
11,3,19,0
11,3,20,0
11,3,21,0
11,3,22,0
11,3,23,0
11,3,24,0
11,4,1,0
11,4,2,0
11,4,3,0
11,4,4,0
11,4,5,0
11,4,6,0
11,4,7,0
11,4,8,0.356271392
11,4,9,0.600921431
11,4,10,0.784200598
11,4,11,0.866064598
11,4,12,0.877126018
11,4,13,0.805388955
11,4,14,0.720659191
11,4,15,0.572183837
11,4,16,0.357630731
11,4,17,0
11,4,18,0
11,4,19,0
11,4,20,0
11,4,21,0
11,4,22,0
11,4,23,0
11,4,24,0
11,5,1,0
11,5,2,0
11,5,3,0
11,5,4,0
11,5,5,0
11,5,6,0
11,5,7,0
11,5,8,0.380841529
11,5,9,0.547993941
11,5,10,0.736478867
11,5,11,0.861851711
11,5,12,0.879263948
11,5,13,0.841713575
11,5,14,0.724429632
11,5,15,0.532691437
11,5,16,0.341351729
11,5,17,0
11,5,18,0
11,5,19,0
11,5,20,0
11,5,21,0
11,5,22,0
11,5,23,0
11,5,24,0
11,6,1,0
11,6,2,0
11,6,3,0
11,6,4,0
11,6,5,0
11,6,6,0
11,6,7,0
11,6,8,0.153379451
11,6,9,0.348679911
11,6,10,0.616146403
11,6,11,0.225421788
11,6,12,0.442350016
11,6,13,0.670464534
11,6,14,0.670312513
11,6,15,0.56138656
11,6,16,0.327259432
11,6,17,0
11,6,18,0
11,6,19,0
11,6,20,0
11,6,21,0
11,6,22,0
11,6,23,0
11,6,24,0
11,7,1,0
11,7,2,0
11,7,3,0
11,7,4,0
11,7,5,0
11,7,6,0
11,7,7,0
11,7,8,0.199105022
11,7,9,0.455358569
11,7,10,0.490675167
11,7,11,0.817866071
11,7,12,0.747869011
11,7,13,0.382043239
11,7,14,0.310917918
11,7,15,0.539842233
11,7,16,0.364809178
11,7,17,0
11,7,18,0
11,7,19,0
11,7,20,0
11,7,21,0
11,7,22,0
11,7,23,0
11,7,24,0
11,8,1,0
11,8,2,0
11,8,3,0
11,8,4,0
11,8,5,0
11,8,6,0
11,8,7,0
11,8,8,0.258119016
11,8,9,0.366450486
11,8,10,0.600904627
11,8,11,0.821179364
11,8,12,0.752822109
11,8,13,0.654529059
11,8,14,0.69374613
11,8,15,0.436540659
11,8,16,0.318801574
11,8,17,0
11,8,18,0
11,8,19,0
11,8,20,0
11,8,21,0
11,8,22,0
11,8,23,0
11,8,24,0
11,9,1,0
11,9,2,0
11,9,3,0
11,9,4,0
11,9,5,0
11,9,6,0
11,9,7,0
11,9,8,0.037218673
11,9,9,0.061828668
11,9,10,0.122314537
11,9,11,0.10650538
11,9,12,0.105887935
11,9,13,0.119008182
11,9,14,0.222665479
11,9,15,0.305693883
11,9,16,0.256243608
11,9,17,0
11,9,18,0
11,9,19,0
11,9,20,0
11,9,21,0
11,9,22,0
11,9,23,0
11,9,24,0
11,10,1,0
11,10,2,0
11,10,3,0
11,10,4,0
11,10,5,0
11,10,6,0
11,10,7,0
11,10,8,0.318771713
11,10,9,0.585990836
11,10,10,0.709846808
11,10,11,0.849695325
11,10,12,0.864803782
11,10,13,0.830653725
11,10,14,0.687646426
11,10,15,0.492623673
11,10,16,0.274637948
11,10,17,0
11,10,18,0
11,10,19,0
11,10,20,0
11,10,21,0
11,10,22,0
11,10,23,0
11,10,24,0
11,11,1,0
11,11,2,0
11,11,3,0
11,11,4,0
11,11,5,0
11,11,6,0
11,11,7,0
11,11,8,0.370573713
11,11,9,0.611263961
11,11,10,0.770066763
11,11,11,0.814591126
11,11,12,0.831202037
11,11,13,0.834195542
11,11,14,0.7201956
11,11,15,0.494585211
11,11,16,0.324158414
11,11,17,0
11,11,18,0
11,11,19,0
11,11,20,0
11,11,21,0
11,11,22,0
11,11,23,0
11,11,24,0
11,12,1,0
11,12,2,0
11,12,3,0
11,12,4,0
11,12,5,0
11,12,6,0
11,12,7,0
11,12,8,0.3357129
11,12,9,0.50449748
11,12,10,0.657381803
11,12,11,0.798515663
11,12,12,0.809197796
11,12,13,0.829708354
11,12,14,0.733105192
11,12,15,0.531945021
11,12,16,0.353790835
11,12,17,0
11,12,18,0
11,12,19,0
11,12,20,0
11,12,21,0
11,12,22,0
11,12,23,0
11,12,24,0
11,13,1,0
11,13,2,0
11,13,3,0
11,13,4,0
11,13,5,0
11,13,6,0
11,13,7,0
11,13,8,0.325063593
11,13,9,0.539474079
11,13,10,0.654273683
11,13,11,0.696461272
11,13,12,0.849732975
11,13,13,0.818208019
11,13,14,0.65097914
11,13,15,0.534152304
11,13,16,0.356850354
11,13,17,0
11,13,18,0
11,13,19,0
11,13,20,0
11,13,21,0
11,13,22,0
11,13,23,0
11,13,24,0
11,14,1,0
11,14,2,0
11,14,3,0
11,14,4,0
11,14,5,0
11,14,6,0
11,14,7,0
11,14,8,0.353359732
11,14,9,0.606378262
11,14,10,0.763460164
11,14,11,0.831794862
11,14,12,0.838540092
11,14,13,0.798834884
11,14,14,0.710080416
11,14,15,0.57241836
11,14,16,0.36836
11,14,17,0
11,14,18,0
11,14,19,0
11,14,20,0
11,14,21,0
11,14,22,0
11,14,23,0
11,14,24,0
11,15,1,0
11,15,2,0
11,15,3,0
11,15,4,0
11,15,5,0
11,15,6,0
11,15,7,0
11,15,8,0.332757246
11,15,9,0.578827758
11,15,10,0.734499418
11,15,11,0.845428312
11,15,12,0.877456001
11,15,13,0.830179312
11,15,14,0.733186237
11,15,15,0.577258497
11,15,16,0.345485706
11,15,17,0
11,15,18,0
11,15,19,0
11,15,20,0
11,15,21,0
11,15,22,0
11,15,23,0
11,15,24,0
11,16,1,0
11,16,2,0
11,16,3,0
11,16,4,0
11,16,5,0
11,16,6,0
11,16,7,0
11,16,8,0.344442674
11,16,9,0.579268259
11,16,10,0.7193605
11,16,11,0.742652659
11,16,12,0.778769636
11,16,13,0.788535156
11,16,14,0.718683045
11,16,15,0.527644545
11,16,16,0.27611899
11,16,17,0
11,16,18,0
11,16,19,0
11,16,20,0
11,16,21,0
11,16,22,0
11,16,23,0
11,16,24,0
11,17,1,0
11,17,2,0
11,17,3,0
11,17,4,0
11,17,5,0
11,17,6,0
11,17,7,0
11,17,8,0.300960081
11,17,9,0.559321443
11,17,10,0.710044506
11,17,11,0.791078271
11,17,12,0.75694054
11,17,13,0.762139386
11,17,14,0.689789191
11,17,15,0.563490697
11,17,16,0.345333261
11,17,17,0
11,17,18,0
11,17,19,0
11,17,20,0
11,17,21,0
11,17,22,0
11,17,23,0
11,17,24,0
11,18,1,0
11,18,2,0
11,18,3,0
11,18,4,0
11,18,5,0
11,18,6,0
11,18,7,0
11,18,8,0.305885664
11,18,9,0.506009932
11,18,10,0.708078939
11,18,11,0.731887812
11,18,12,0.749147838
11,18,13,0.741698888
11,18,14,0.699718492
11,18,15,0.553970653
11,18,16,0.332933753
11,18,17,0
11,18,18,0
11,18,19,0
11,18,20,0
11,18,21,0
11,18,22,0
11,18,23,0
11,18,24,0
11,19,1,0
11,19,2,0
11,19,3,0
11,19,4,0
11,19,5,0
11,19,6,0
11,19,7,0
11,19,8,0.348456237
11,19,9,0.576480042
11,19,10,0.757547836
11,19,11,0.837064614
11,19,12,0.80074018
11,19,13,0.780299407
11,19,14,0.71351945
11,19,15,0.555266489
11,19,16,0.340257223
11,19,17,0
11,19,18,0
11,19,19,0
11,19,20,0
11,19,21,0
11,19,22,0
11,19,23,0
11,19,24,0
11,20,1,0
11,20,2,0
11,20,3,0
11,20,4,0
11,20,5,0
11,20,6,0
11,20,7,0
11,20,8,0
11,20,9,0.543876787
11,20,10,0.719058635
11,20,11,0.78559866
11,20,12,0.83917894
11,20,13,0.774221437
11,20,14,0.713251052
11,20,15,0.562883393
11,20,16,0.350289018
11,20,17,0
11,20,18,0
11,20,19,0
11,20,20,0
11,20,21,0
11,20,22,0
11,20,23,0
11,20,24,0
11,21,1,0
11,21,2,0
11,21,3,0
11,21,4,0
11,21,5,0
11,21,6,0
11,21,7,0
11,21,8,0
11,21,9,0.591672892
11,21,10,0.747381041
11,21,11,0.76343042
11,21,12,0.777139355
11,21,13,0.805998331
11,21,14,0.683739763
11,21,15,0.532065534
11,21,16,0.325426728
11,21,17,0
11,21,18,0
11,21,19,0
11,21,20,0
11,21,21,0
11,21,22,0
11,21,23,0
11,21,24,0
11,22,1,0
11,22,2,0
11,22,3,0
11,22,4,0
11,22,5,0
11,22,6,0
11,22,7,0
11,22,8,0
11,22,9,0.311312865
11,22,10,0.411912482
11,22,11,0.698383511
11,22,12,0.762190872
11,22,13,0.677486472
11,22,14,0.358047193
11,22,15,0.360110975
11,22,16,0.081030825
11,22,17,0
11,22,18,0
11,22,19,0
11,22,20,0
11,22,21,0
11,22,22,0
11,22,23,0
11,22,24,0
11,23,1,0
11,23,2,0
11,23,3,0
11,23,4,0
11,23,5,0
11,23,6,0
11,23,7,0
11,23,8,0
11,23,9,0.30614168
11,23,10,0.422491983
11,23,11,0.692367502
11,23,12,0.241869452
11,23,13,0.775850103
11,23,14,0.378288257
11,23,15,0.112368599
11,23,16,0.281255328
11,23,17,0
11,23,18,0
11,23,19,0
11,23,20,0
11,23,21,0
11,23,22,0
11,23,23,0
11,23,24,0
11,24,1,0
11,24,2,0
11,24,3,0
11,24,4,0
11,24,5,0
11,24,6,0
11,24,7,0
11,24,8,0
11,24,9,0.563712776
11,24,10,0.705793858
11,24,11,0.793944134
11,24,12,0.836276914
11,24,13,0.76026186
11,24,14,0.703057698
11,24,15,0.558397819
11,24,16,0
11,24,17,0
11,24,18,0
11,24,19,0
11,24,20,0
11,24,21,0
11,24,22,0
11,24,23,0
11,24,24,0
11,25,1,0
11,25,2,0
11,25,3,0
11,25,4,0
11,25,5,0
11,25,6,0
11,25,7,0
11,25,8,0
11,25,9,0.566274114
11,25,10,0.717779103
11,25,11,0.749092046
11,25,12,0.567747155
11,25,13,0.780994715
11,25,14,0.540535823
11,25,15,0.044782016
11,25,16,0
11,25,17,0
11,25,18,0
11,25,19,0
11,25,20,0
11,25,21,0
11,25,22,0
11,25,23,0
11,25,24,0
11,26,1,0
11,26,2,0
11,26,3,0
11,26,4,0
11,26,5,0
11,26,6,0
11,26,7,0
11,26,8,0
11,26,9,0.525304256
11,26,10,0.72090536
11,26,11,0.748743314
11,26,12,0.817986298
11,26,13,0.774783207
11,26,14,0.713445885
11,26,15,0.515057413
11,26,16,0
11,26,17,0
11,26,18,0
11,26,19,0
11,26,20,0
11,26,21,0
11,26,22,0
11,26,23,0
11,26,24,0
11,27,1,0
11,27,2,0
11,27,3,0
11,27,4,0
11,27,5,0
11,27,6,0
11,27,7,0
11,27,8,0
11,27,9,0.541660569
11,27,10,0.714025689
11,27,11,0.781230471
11,27,12,0.798344315
11,27,13,0.789524892
11,27,14,0.717798518
11,27,15,0.521953821
11,27,16,0
11,27,17,0
11,27,18,0
11,27,19,0
11,27,20,0
11,27,21,0
11,27,22,0
11,27,23,0
11,27,24,0
11,28,1,0
11,28,2,0
11,28,3,0
11,28,4,0
11,28,5,0
11,28,6,0
11,28,7,0
11,28,8,0
11,28,9,0.557250592
11,28,10,0.673532118
11,28,11,0.782382891
11,28,12,0.815167835
11,28,13,0.815354547
11,28,14,0.718723974
11,28,15,0.573603294
11,28,16,0
11,28,17,0
11,28,18,0
11,28,19,0
11,28,20,0
11,28,21,0
11,28,22,0
11,28,23,0
11,28,24,0
11,29,1,0
11,29,2,0
11,29,3,0
11,29,4,0
11,29,5,0
11,29,6,0
11,29,7,0
11,29,8,0
11,29,9,0.527966232
11,29,10,0.685946856
11,29,11,0.790820932
11,29,12,0.812941618
11,29,13,0.805153041
11,29,14,0.717002859
11,29,15,0.499665804
11,29,16,0
11,29,17,0
11,29,18,0
11,29,19,0
11,29,20,0
11,29,21,0
11,29,22,0
11,29,23,0
11,29,24,0
11,30,1,0
11,30,2,0
11,30,3,0
11,30,4,0
11,30,5,0
11,30,6,0
11,30,7,0
11,30,8,0
11,30,9,0.559028164
11,30,10,0.679501495
11,30,11,0.739475199
11,30,12,0.809482162
11,30,13,0.771142375
11,30,14,0.67854344
11,30,15,0.452818218
11,30,16,0
11,30,17,0
11,30,18,0
11,30,19,0
11,30,20,0
11,30,21,0
11,30,22,0
11,30,23,0
11,30,24,0
12,1,1,0
12,1,2,0
12,1,3,0
12,1,4,0
12,1,5,0
12,1,6,0
12,1,7,0
12,1,8,0
12,1,9,0.563060921
12,1,10,0.730244708
12,1,11,0.824752108
12,1,12,0.852371473
12,1,13,0.762076995
12,1,14,0.68648764
12,1,15,0.220543831
12,1,16,0
12,1,17,0
12,1,18,0
12,1,19,0
12,1,20,0
12,1,21,0
12,1,22,0
12,1,23,0
12,1,24,0
12,2,1,0
12,2,2,0
12,2,3,0
12,2,4,0
12,2,5,0
12,2,6,0
12,2,7,0
12,2,8,0
12,2,9,0.449793458
12,2,10,0.693136777
12,2,11,0.842622599
12,2,12,0.853249333
12,2,13,0.750401158
12,2,14,0.734447603
12,2,15,0.572104537
12,2,16,0
12,2,17,0
12,2,18,0
12,2,19,0
12,2,20,0
12,2,21,0
12,2,22,0
12,2,23,0
12,2,24,0
12,3,1,0
12,3,2,0
12,3,3,0
12,3,4,0
12,3,5,0
12,3,6,0
12,3,7,0
12,3,8,0
12,3,9,0.476812943
12,3,10,0.658055395
12,3,11,0.749854482
12,3,12,0.777963955
12,3,13,0.7432454
12,3,14,0.685519697
12,3,15,0.51046622
12,3,16,0
12,3,17,0
12,3,18,0
12,3,19,0
12,3,20,0
12,3,21,0
12,3,22,0
12,3,23,0
12,3,24,0
12,4,1,0
12,4,2,0
12,4,3,0
12,4,4,0
12,4,5,0
12,4,6,0
12,4,7,0
12,4,8,0
12,4,9,0.521073256
12,4,10,0.691711258
12,4,11,0.767955712
12,4,12,0.773646967
12,4,13,0.759011132
12,4,14,0.746935982
12,4,15,0.578840649
12,4,16,0
12,4,17,0
12,4,18,0
12,4,19,0
12,4,20,0
12,4,21,0
12,4,22,0
12,4,23,0
12,4,24,0
12,5,1,0
12,5,2,0
12,5,3,0
12,5,4,0
12,5,5,0
12,5,6,0
12,5,7,0
12,5,8,0
12,5,9,0.474165628
12,5,10,0.67939771
12,5,11,0.820795136
12,5,12,0.852719725
12,5,13,0.85287175
12,5,14,0.674280161
12,5,15,0.57295016
12,5,16,0
12,5,17,0
12,5,18,0
12,5,19,0
12,5,20,0
12,5,21,0
12,5,22,0
12,5,23,0
12,5,24,0
12,6,1,0
12,6,2,0
12,6,3,0
12,6,4,0
12,6,5,0
12,6,6,0
12,6,7,0
12,6,8,0
12,6,9,0.476371772
12,6,10,0.612576665
12,6,11,0.778201989
12,6,12,0.794202326
12,6,13,0.749962198
12,6,14,0.747526889
12,6,15,0.595495108
12,6,16,0
12,6,17,0
12,6,18,0
12,6,19,0
12,6,20,0
12,6,21,0
12,6,22,0
12,6,23,0
12,6,24,0
12,7,1,0
12,7,2,0
12,7,3,0
12,7,4,0
12,7,5,0
12,7,6,0
12,7,7,0
12,7,8,0
12,7,9,0.528440009
12,7,10,0.709212
12,7,11,0.738405928
12,7,12,0.816818056
12,7,13,0.8125539
12,7,14,0.715020218
12,7,15,0.55582275
12,7,16,0
12,7,17,0
12,7,18,0
12,7,19,0
12,7,20,0
12,7,21,0
12,7,22,0
12,7,23,0
12,7,24,0
12,8,1,0
12,8,2,0
12,8,3,0
12,8,4,0
12,8,5,0
12,8,6,0
12,8,7,0
12,8,8,0
12,8,9,0.498802875
12,8,10,0.67564842
12,8,11,0.774360666
12,8,12,0.84350758
12,8,13,0.761347126
12,8,14,0.705259789
12,8,15,0.588477535
12,8,16,0
12,8,17,0
12,8,18,0
12,8,19,0
12,8,20,0
12,8,21,0
12,8,22,0
12,8,23,0
12,8,24,0
12,9,1,0
12,9,2,0
12,9,3,0
12,9,4,0
12,9,5,0
12,9,6,0
12,9,7,0
12,9,8,0
12,9,9,0.428017002
12,9,10,0.505904982
12,9,11,0.408006927
12,9,12,0.405145827
12,9,13,0.817343942
12,9,14,0.54499846
12,9,15,0.520339806
12,9,16,0
12,9,17,0
12,9,18,0
12,9,19,0
12,9,20,0
12,9,21,0
12,9,22,0
12,9,23,0
12,9,24,0
12,10,1,0
12,10,2,0
12,10,3,0
12,10,4,0
12,10,5,0
12,10,6,0
12,10,7,0
12,10,8,0
12,10,9,0.399585053
12,10,10,0.598857525
12,10,11,0.331989852
12,10,12,0.743426338
12,10,13,0.654672026
12,10,14,0.569406484
12,10,15,0.276479436
12,10,16,0
12,10,17,0
12,10,18,0
12,10,19,0
12,10,20,0
12,10,21,0
12,10,22,0
12,10,23,0
12,10,24,0
12,11,1,0
12,11,2,0
12,11,3,0
12,11,4,0
12,11,5,0
12,11,6,0
12,11,7,0
12,11,8,0
12,11,9,0.546731783
12,11,10,0.680345115
12,11,11,0.754219647
12,11,12,0.774796571
12,11,13,0.783605633
12,11,14,0.710374234
12,11,15,0.547144476
12,11,16,0
12,11,17,0
12,11,18,0
12,11,19,0
12,11,20,0
12,11,21,0
12,11,22,0
12,11,23,0
12,11,24,0
12,12,1,0
12,12,2,0
12,12,3,0
12,12,4,0
12,12,5,0
12,12,6,0
12,12,7,0
12,12,8,0
12,12,9,0.526526568
12,12,10,0.7263123
12,12,11,0.831105457
12,12,12,0.878539153
12,12,13,0.818397041
12,12,14,0.666769706
12,12,15,0.565646063
12,12,16,0
12,12,17,0
12,12,18,0
12,12,19,0
12,12,20,0
12,12,21,0
12,12,22,0
12,12,23,0
12,12,24,0
12,13,1,0
12,13,2,0
12,13,3,0
12,13,4,0
12,13,5,0
12,13,6,0
12,13,7,0
12,13,8,0
12,13,9,0.472725806
12,13,10,0.183435013
12,13,11,0.447272316
12,13,12,0.729160974
12,13,13,0.821997425
12,13,14,0.590824913
12,13,15,0.307394868
12,13,16,0
12,13,17,0
12,13,18,0
12,13,19,0
12,13,20,0
12,13,21,0
12,13,22,0
12,13,23,0
12,13,24,0
12,14,1,0
12,14,2,0
12,14,3,0
12,14,4,0
12,14,5,0
12,14,6,0
12,14,7,0
12,14,8,0
12,14,9,0.180779014
12,14,10,0.174428567
12,14,11,0.330729009
12,14,12,0.651465825
12,14,13,0.490035455
12,14,14,0.655523809
12,14,15,0.501592521
12,14,16,0
12,14,17,0
12,14,18,0
12,14,19,0
12,14,20,0
12,14,21,0
12,14,22,0
12,14,23,0
12,14,24,0
12,15,1,0
12,15,2,0
12,15,3,0
12,15,4,0
12,15,5,0
12,15,6,0
12,15,7,0
12,15,8,0
12,15,9,0.557046167
12,15,10,0.72361091
12,15,11,0.730342484
12,15,12,0.839900881
12,15,13,0.762543875
12,15,14,0.676111517
12,15,15,0.559922949
12,15,16,0
12,15,17,0
12,15,18,0
12,15,19,0
12,15,20,0
12,15,21,0
12,15,22,0
12,15,23,0
12,15,24,0
12,16,1,0
12,16,2,0
12,16,3,0
12,16,4,0
12,16,5,0
12,16,6,0
12,16,7,0
12,16,8,0
12,16,9,0.529793558
12,16,10,0.69543378
12,16,11,0.830972311
12,16,12,0.813046173
12,16,13,0.806696462
12,16,14,0.74625548
12,16,15,0.550771439
12,16,16,0
12,16,17,0
12,16,18,0
12,16,19,0
12,16,20,0
12,16,21,0
12,16,22,0
12,16,23,0
12,16,24,0
12,17,1,0
12,17,2,0
12,17,3,0
12,17,4,0
12,17,5,0
12,17,6,0
12,17,7,0
12,17,8,0
12,17,9,0.475922338
12,17,10,0.590612226
12,17,11,0.735831217
12,17,12,0.770265888
12,17,13,0.760765215
12,17,14,0.682030376
12,17,15,0.526287952
12,17,16,0
12,17,17,0
12,17,18,0
12,17,19,0
12,17,20,0
12,17,21,0
12,17,22,0
12,17,23,0
12,17,24,0
12,18,1,0
12,18,2,0
12,18,3,0
12,18,4,0
12,18,5,0
12,18,6,0
12,18,7,0
12,18,8,0
12,18,9,0.544350492
12,18,10,0.677811657
12,18,11,0.640298379
12,18,12,0.684018865
12,18,13,0.830882412
12,18,14,0.746129992
12,18,15,0.589565612
12,18,16,0
12,18,17,0
12,18,18,0
12,18,19,0
12,18,20,0
12,18,21,0
12,18,22,0
12,18,23,0
12,18,24,0
12,19,1,0
12,19,2,0
12,19,3,0
12,19,4,0
12,19,5,0
12,19,6,0
12,19,7,0
12,19,8,0
12,19,9,0.328500104
12,19,10,0.543035287
12,19,11,0.640412441
12,19,12,0.54643706
12,19,13,0.613776617
12,19,14,0.501779562
12,19,15,0.346473683
12,19,16,0
12,19,17,0
12,19,18,0
12,19,19,0
12,19,20,0
12,19,21,0
12,19,22,0
12,19,23,0
12,19,24,0
12,20,1,0
12,20,2,0
12,20,3,0
12,20,4,0
12,20,5,0
12,20,6,0
12,20,7,0
12,20,8,0
12,20,9,0.500948732
12,20,10,0.663136101
12,20,11,0.681244899
12,20,12,0.780147082
12,20,13,0.786862523
12,20,14,0.634600403
12,20,15,0.556209064
12,20,16,0
12,20,17,0
12,20,18,0
12,20,19,0
12,20,20,0
12,20,21,0
12,20,22,0
12,20,23,0
12,20,24,0
12,21,1,0
12,21,2,0
12,21,3,0
12,21,4,0
12,21,5,0
12,21,6,0
12,21,7,0
12,21,8,0
12,21,9,0.509763409
12,21,10,0.690773206
12,21,11,0.792753931
12,21,12,0.833812141
12,21,13,0.759456424
12,21,14,0.677591999
12,21,15,0.53810841
12,21,16,0
12,21,17,0
12,21,18,0
12,21,19,0
12,21,20,0
12,21,21,0
12,21,22,0
12,21,23,0
12,21,24,0
12,22,1,0
12,22,2,0
12,22,3,0
12,22,4,0
12,22,5,0
12,22,6,0
12,22,7,0
12,22,8,0
12,22,9,0.495953952
12,22,10,0.641753895
12,22,11,0.721797885
12,22,12,0.796663915
12,22,13,0.821003201
12,22,14,0.730571091
12,22,15,0.606033722
12,22,16,0
12,22,17,0
12,22,18,0
12,22,19,0
12,22,20,0
12,22,21,0
12,22,22,0
12,22,23,0
12,22,24,0
12,23,1,0
12,23,2,0
12,23,3,0
12,23,4,0
12,23,5,0
12,23,6,0
12,23,7,0
12,23,8,0
12,23,9,0.440797599
12,23,10,0.653172083
12,23,11,0.792260597
12,23,12,0.860403187
12,23,13,0.786480049
12,23,14,0.6397352
12,23,15,0.530697086
12,23,16,0
12,23,17,0
12,23,18,0
12,23,19,0
12,23,20,0
12,23,21,0
12,23,22,0
12,23,23,0
12,23,24,0
12,24,1,0
12,24,2,0
12,24,3,0
12,24,4,0
12,24,5,0
12,24,6,0
12,24,7,0
12,24,8,0
12,24,9,0.447451204
12,24,10,0.64648859
12,24,11,0.73645413
12,24,12,0.752474244
12,24,13,0.779841436
12,24,14,0.698689763
12,24,15,0.566278268
12,24,16,0
12,24,17,0
12,24,18,0
12,24,19,0
12,24,20,0
12,24,21,0
12,24,22,0
12,24,23,0
12,24,24,0
12,25,1,0
12,25,2,0
12,25,3,0
12,25,4,0
12,25,5,0
12,25,6,0
12,25,7,0
12,25,8,0
12,25,9,0.36100735
12,25,10,0.64119812
12,25,11,0.525024191
12,25,12,0.568547197
12,25,13,0.634254542
12,25,14,0.597158299
12,25,15,0.309201879
12,25,16,0
12,25,17,0
12,25,18,0
12,25,19,0
12,25,20,0
12,25,21,0
12,25,22,0
12,25,23,0
12,25,24,0
12,26,1,0
12,26,2,0
12,26,3,0
12,26,4,0
12,26,5,0
12,26,6,0
12,26,7,0
12,26,8,0
12,26,9,0.326843698
12,26,10,0.695716137
12,26,11,0.761548387
12,26,12,0.78096775
12,26,13,0.769973718
12,26,14,0.702821505
12,26,15,0.518955509
12,26,16,0
12,26,17,0
12,26,18,0
12,26,19,0
12,26,20,0
12,26,21,0
12,26,22,0
12,26,23,0
12,26,24,0
12,27,1,0
12,27,2,0
12,27,3,0
12,27,4,0
12,27,5,0
12,27,6,0
12,27,7,0
12,27,8,0
12,27,9,0.517194088
12,27,10,0.699784185
12,27,11,0.824102446
12,27,12,0.860697669
12,27,13,0.843403439
12,27,14,0.728058087
12,27,15,0.575352196
12,27,16,0
12,27,17,0
12,27,18,0
12,27,19,0
12,27,20,0
12,27,21,0
12,27,22,0
12,27,23,0
12,27,24,0
12,28,1,0
12,28,2,0
12,28,3,0
12,28,4,0
12,28,5,0
12,28,6,0
12,28,7,0
12,28,8,0
12,28,9,0.355679918
12,28,10,0.356617434
12,28,11,0.646898248
12,28,12,0.796535969
12,28,13,0.417850489
12,28,14,0.345954803
12,28,15,0.254919714
12,28,16,0
12,28,17,0
12,28,18,0
12,28,19,0
12,28,20,0
12,28,21,0
12,28,22,0
12,28,23,0
12,28,24,0
12,29,1,0
12,29,2,0
12,29,3,0
12,29,4,0
12,29,5,0
12,29,6,0
12,29,7,0
12,29,8,0
12,29,9,0.495381844
12,29,10,0.621333489
12,29,11,0.711938797
12,29,12,0.739102325
12,29,13,0.760105767
